file,line,value,context,classification
code/independent_solution_audit.py,557,2,"""link_errors"": links[""total_errors""], ""dense"": tight}, ensure_ascii=False, indent=2))",solver/physics/index; inspect context
code/independent_solution_audit.py,65,0,self.units = {g: [r[0] for r in transport[8:16] if r[1] == g] for g in self.types},solver/physics/index; inspect context
code/independent_solution_audit.py,78,2,"self.relay = dict(zip(relay_names, relay_rows[2]))",solver/physics/index; inspect context
code/independent_solution_audit.py,79,1,"self.relay.update(units=[r[0] for r in relay_rows[6:8]], components=relay_rows[11][1],",solver/physics/index; inspect context
code/independent_solution_audit.py,80,2,charge=relay_rows[11][2]),solver/physics/index; inspect context
code/independent_solution_audit.py,82,4,"self.radio = dict(frequency=communication[2][4], loss=communication[3][4],",solver/physics/index; inspect context
code/independent_solution_audit.py,82,4,"self.radio = dict(frequency=communication[2][4], loss=communication[3][4],",solver/physics/index; inspect context
code/independent_solution_audit.py,83,4,"obstruction=communication[4][4], sensitivity=communication[5][4],",solver/physics/index; inspect context
code/independent_solution_audit.py,83,4,"obstruction=communication[4][4], sensitivity=communication[5][4],",solver/physics/index; inspect context
code/independent_solution_audit.py,84,4,"fade=communication[6][4], gateway_height=communication[15][4])",solver/physics/index; inspect context
code/independent_solution_audit.py,84,4,"fade=communication[6][4], gateway_height=communication[15][4])",solver/physics/index; inspect context
code/independent_solution_audit.py,85,4,"tx = {""transport"": (communication[7][4], communication[8][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,85,4,"tx = {""transport"": (communication[7][4], communication[8][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,86,4,"""access"": (communication[9][4], communication[10][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,86,4,"""access"": (communication[9][4], communication[10][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,87,4,"""backhaul"": (communication[11][4], communication[12][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,87,4,"""backhaul"": (communication[11][4], communication[12][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,88,4,"""gateway"": (communication[13][4], communication[14][4])}",solver/physics/index; inspect context
code/independent_solution_audit.py,88,4,"""gateway"": (communication[13][4], communication[14][4])}",solver/physics/index; inspect context
code/independent_solution_audit.py,99,0,"self.gateway = [self.nodes[0][2], self.nodes[0][3],",solver/physics/index; inspect context
code/independent_solution_audit.py,99,0,"self.gateway = [self.nodes[0][2], self.nodes[0][3],",solver/physics/index; inspect context
code/independent_solution_audit.py,100,4,"self.nodes[0][4] + self.radio[""gateway_height""]]",solver/physics/index; inspect context
code/independent_solution_audit.py,118,0,if np.any(rows < 0) or np.any(rows >= self.dem.shape[0]) or np.any(columns < 0) or np.any(columns >= self.dem.shape[1]):,solver/physics/index; inspect context
code/independent_solution_audit.py,118,0,if np.any(rows < 0) or np.any(rows >= self.dem.shape[0]) or np.any(columns < 0) or np.any(columns >= self.dem.shape[1]):,solver/physics/index; inspect context
code/independent_solution_audit.py,123,1,"return float(np.max(self.line_ground(a, b)[1]))",solver/physics/index; inspect context
code/independent_solution_audit.py,131,2,"lowest = np.minimum(a[2] + (b[2] - a[2]) * cuts[:-1],",solver/physics/index; inspect context
code/independent_solution_audit.py,132,2,a[2] + (b[2] - a[2]) * cuts[1:]),solver/physics/index; inspect context
code/independent_solution_audit.py,136,0,"return GEOD.inv(a[0], a[1], b[0], b[1])[2]",solver/physics/index; inspect context
code/independent_solution_audit.py,136,1,"return GEOD.inv(a[0], a[1], b[0], b[1])[2]",solver/physics/index; inspect context
code/independent_solution_audit.py,136,0,"return GEOD.inv(a[0], a[1], b[0], b[1])[2]",solver/physics/index; inspect context
code/independent_solution_audit.py,136,1,"return GEOD.inv(a[0], a[1], b[0], b[1])[2]",solver/physics/index; inspect context
code/independent_solution_audit.py,141,20,"fspl = 32.45 + 20 * math.log10(self.radio[""frequency""]) + 20 * math.log10(max(d, 1e-6))",solver/physics/index; inspect context
code/independent_solution_audit.py,147,3,"matrix = np.column_stack((xy, np.ones(3)))",solver/physics/index; inspect context
code/independent_solution_audit.py,153,2,"grad_lon, grad_lat, intercept = np.linalg.solve(matrix, [a[2], b[2], fixed[2]])",solver/physics/index; inspect context
code/independent_solution_audit.py,153,2,"grad_lon, grad_lat, intercept = np.linalg.solve(matrix, [a[2], b[2], fixed[2]])",solver/physics/index; inspect context
code/independent_solution_audit.py,153,2,"grad_lon, grad_lat, intercept = np.linalg.solve(matrix, [a[2], b[2], fixed[2]])",solver/physics/index; inspect context
code/independent_solution_audit.py,155,1,"c0, c1 = max(0, math.floor(min(columns)) - 1), min(self.dem.shape[1], math.ceil(max(columns)) + 1)",solver/physics/index; inspect context
code/independent_solution_audit.py,155,1,"c0, c1 = max(0, math.floor(min(columns)) - 1), min(self.dem.shape[1], math.ceil(max(columns)) + 1)",solver/physics/index; inspect context
code/independent_solution_audit.py,155,1,"c0, c1 = max(0, math.floor(min(columns)) - 1), min(self.dem.shape[1], math.ceil(max(columns)) + 1)",solver/physics/index; inspect context
code/independent_solution_audit.py,156,1,"r0, r1 = max(0, math.floor(min(rows)) - 1), min(self.dem.shape[0], math.ceil(max(rows)) + 1)",solver/physics/index; inspect context
code/independent_solution_audit.py,156,0,"r0, r1 = max(0, math.floor(min(rows)) - 1), min(self.dem.shape[0], math.ceil(max(rows)) + 1)",solver/physics/index; inspect context
code/independent_solution_audit.py,156,1,"r0, r1 = max(0, math.floor(min(rows)) - 1), min(self.dem.shape[0], math.ceil(max(rows)) + 1)",solver/physics/index; inspect context
code/independent_solution_audit.py,177,0.9,return full_charge * (0.65 * (0.9 - soc) / 0.9 + 0.35) if soc < 0.9 else full_charge * 0.35 * (1 - soc) / 0.1,solver/physics/index; inspect context
code/independent_solution_audit.py,177,0.35,return full_charge * (0.65 * (0.9 - soc) / 0.9 + 0.35) if soc < 0.9 else full_charge * 0.35 * (1 - soc) / 0.1,solver/physics/index; inspect context
code/independent_solution_audit.py,177,1,return full_charge * (0.65 * (0.9 - soc) / 0.9 + 0.35) if soc < 0.9 else full_charge * 0.35 * (1 - soc) / 0.1,solver/physics/index; inspect context
code/independent_solution_audit.py,182,0,"return any(b[0] < a[1] - EPS for a, b in zip(ordered, ordered[1:]))",solver/physics/index; inspect context
code/independent_solution_audit.py,194,4,"outward_b = [target[2], target[3], target[4] + 30]",solver/physics/index; inspect context
code/independent_solution_audit.py,202,2,"energy = leg_energy(payload, outward_a[2], outward_h) + leg_energy(0, outward_b[2], backward_h)",solver/physics/index; inspect context
code/independent_solution_audit.py,202,2,"energy = leg_energy(payload, outward_a[2], outward_h) + leg_energy(0, outward_b[2], backward_h)",solver/physics/index; inspect context
code/independent_solution_audit.py,230,100,"if soc < aircraft[""rho""] / 100 - EPS:",solver/physics/index; inspect context
code/independent_solution_audit.py,244,0,"if direct(node, kind, mid, 0)[0] <= aircraft[""E""] * (1 - aircraft[""rho""] / 100):",solver/physics/index; inspect context
code/independent_solution_audit.py,290,2,"a = [start_node[2], start_node[3], start_node[4] + (30 if previous else 0)]",solver/physics/index; inspect context
code/independent_solution_audit.py,290,3,"a = [start_node[2], start_node[3], start_node[4] + (30 if previous else 0)]",solver/physics/index; inspect context
code/independent_solution_audit.py,291,2,"b = [end_node[2], end_node[3], end_node[4] + (30 if node else 0)]",solver/physics/index; inspect context
code/independent_solution_audit.py,291,3,"b = [end_node[2], end_node[3], end_node[4] + (30 if node else 0)]",solver/physics/index; inspect context
code/independent_solution_audit.py,292,50,"cruise_height = max(raw.top(a, b) + 50, a[2], b[2])",solver/physics/index; inspect context
code/independent_solution_audit.py,292,2,"cruise_height = max(raw.top(a, b) + 50, a[2], b[2])",solver/physics/index; inspect context
code/independent_solution_audit.py,292,2,"cruise_height = max(raw.top(a, b) + 50, a[2], b[2])",solver/physics/index; inspect context
code/independent_solution_audit.py,303,3600000.0,"climb += (aircraft[""mass""] + remaining) * 9.81 * (cruise_height - a[2]) / (aircraft[""eta""] * 3.6e6)",solver/physics/index; inspect context
code/independent_solution_audit.py,319,100,"if soc < aircraft[""rho""] / 100 - EPS:",solver/physics/index; inspect context
code/independent_solution_audit.py,367,0,"tardiness += box[""priority""] * max(0, time - box[""due""])",solver/physics/index; inspect context
code/independent_solution_audit.py,399,3600,"energy = (2 * t[""cruise_power""] * distance / t[""vc""] / 3600 +",solver/physics/index; inspect context
code/independent_solution_audit.py,409,2,"if point[2] - raw.ground(point) > t[""max_agl""] + EPS:",solver/physics/index; inspect context
code/independent_solution_audit.py,469,1.0002,"margin_worst = min(raw.margin(p, fixed, kind, True, 1.0002),",solver/physics/index; inspect context
code/independent_solution_audit.py,470,1.0002,"raw.margin(q, fixed, kind, True, 1.0002))",solver/physics/index; inspect context
code/independent_solution_audit.py,488,100,"return dict(pass_=not errors, errors=errors[:100], total_errors=len(errors),",solver/physics/index; inspect context
code/independent_solution_audit.py,516,0,if np.any(rr < 0) or np.any(cc < 0) or np.any(rr >= raw.dem.shape[0]) or np.any(cc >= raw.dem.shape[1]):,solver/physics/index; inspect context
code/independent_solution_audit.py,516,0,if np.any(rr < 0) or np.any(cc < 0) or np.any(rr >= raw.dem.shape[0]) or np.any(cc >= raw.dem.shape[1]):,solver/physics/index; inspect context
code/independent_solution_audit.py,35,1,"for block in iter(lambda: stream.read(1 << 20), b""""):",solver/physics/index; inspect context
code/independent_solution_audit.py,35,20,"for block in iter(lambda: stream.read(1 << 20), b""""):",solver/physics/index; inspect context
code/independent_solution_audit.py,59,6,"self.nodes = [rows[2], *rows[6:21]]",solver/physics/index; inspect context
code/independent_solution_audit.py,59,21,"self.nodes = [rows[2], *rows[6:21]]",solver/physics/index; inspect context
code/independent_solution_audit.py,64,2,"self.types = {r[0]: dict(zip(names, r)) for r in transport[2:5]}",solver/physics/index; inspect context
code/independent_solution_audit.py,64,5,"self.types = {r[0]: dict(zip(names, r)) for r in transport[2:5]}",solver/physics/index; inspect context
code/independent_solution_audit.py,67,1,"self.types[r[0]].update(batteries=r[1], charge=r[2])",solver/physics/index; inspect context
code/independent_solution_audit.py,67,2,"self.types[r[0]].update(batteries=r[1], charge=r[2])",solver/physics/index; inspect context
code/independent_solution_audit.py,70,2,"medical, first = row[2] == ""医疗物资"", row[5] == ""是""",solver/physics/index; inspect context
code/independent_solution_audit.py,70,5,"medical, first = row[2] == ""医疗物资"", row[5] == ""是""",solver/physics/index; inspect context
code/independent_solution_audit.py,79,0,"self.relay.update(units=[r[0] for r in relay_rows[6:8]], components=relay_rows[11][1],",solver/physics/index; inspect context
code/independent_solution_audit.py,79,11,"self.relay.update(units=[r[0] for r in relay_rows[6:8]], components=relay_rows[11][1],",solver/physics/index; inspect context
code/independent_solution_audit.py,80,11,charge=relay_rows[11][2]),solver/physics/index; inspect context
code/independent_solution_audit.py,82,2,"self.radio = dict(frequency=communication[2][4], loss=communication[3][4],",solver/physics/index; inspect context
code/independent_solution_audit.py,82,3,"self.radio = dict(frequency=communication[2][4], loss=communication[3][4],",solver/physics/index; inspect context
code/independent_solution_audit.py,83,4,"obstruction=communication[4][4], sensitivity=communication[5][4],",solver/physics/index; inspect context
code/independent_solution_audit.py,83,5,"obstruction=communication[4][4], sensitivity=communication[5][4],",solver/physics/index; inspect context
code/independent_solution_audit.py,84,6,"fade=communication[6][4], gateway_height=communication[15][4])",solver/physics/index; inspect context
code/independent_solution_audit.py,84,15,"fade=communication[6][4], gateway_height=communication[15][4])",solver/physics/index; inspect context
code/independent_solution_audit.py,85,7,"tx = {""transport"": (communication[7][4], communication[8][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,85,8,"tx = {""transport"": (communication[7][4], communication[8][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,86,9,"""access"": (communication[9][4], communication[10][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,86,10,"""access"": (communication[9][4], communication[10][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,87,11,"""backhaul"": (communication[11][4], communication[12][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,87,12,"""backhaul"": (communication[11][4], communication[12][4]),",solver/physics/index; inspect context
code/independent_solution_audit.py,88,13,"""gateway"": (communication[13][4], communication[14][4])}",solver/physics/index; inspect context
code/independent_solution_audit.py,88,14,"""gateway"": (communication[13][4], communication[14][4])}",solver/physics/index; inspect context
code/independent_solution_audit.py,100,0,"self.nodes[0][4] + self.radio[""gateway_height""]]",solver/physics/index; inspect context
code/independent_solution_audit.py,115,1,mids = (cuts[:-1] + cuts[1:]) / 2,solver/physics/index; inspect context
code/independent_solution_audit.py,118,0,if np.any(rows < 0) or np.any(rows >= self.dem.shape[0]) or np.any(columns < 0) or np.any(columns >= self.dem.shape[1]):,solver/physics/index; inspect context
